%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1538073512724760776,486,1538073512724603880,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512758217756,487,1538073512758008607,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512790699901,488,1538073512790535747,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512825669319,489,1538073512825225909,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512857330013,490,1538073512857116102,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512890690350,491,1538073512890508014,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512926240085,492,1538073512926065356,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512965931254,493,1538073512965577233,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512997741891,494,1538073512997369571,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513026256698,495,1538073513026018453,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513059657889,496,1538073513059412574,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513092905855,497,1538073513092705605,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513127179381,498,1538073513126928894,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513158628009,499,1538073513158392889,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513200346709,500,1538073513199870408,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513226832896,501,1538073513226618333,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513266472694,502,1538073513266065194,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513291571509,503,1538073513291417965,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513323854595,504,1538073513323737814,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513357123314,505,1538073513356945234,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513392850372,506,1538073513392670045,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513433308582,507,1538073513432822161,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513459389163,508,1538073513459155464,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513492052201,509,1538073513491799883,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513534084640,510,1538073513533778324,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513564904745,511,1538073513564616247,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513590890565,512,1538073513590713813,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513624383645,513,1538073513624178013,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513657536845,514,1538073513657349090,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513690936659,515,1538073513690721777,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
