%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1538071252125827222,201,1538071252125566232,map,-0.0321401245892,-0.685578584671,0.533904135227,-0.191907911241,0.102605919848,0.0746105757813,-0.973178627384
1538071252366544408,202,1538071252366129629,map,-0.0354891493917,-0.619863271713,0.555373847485,-0.170675394476,0.100535272676,0.0730545184525,-0.977458749003
1538071252605744701,203,1538071252605501660,map,-0.0431391261518,-0.538506031036,0.559418022633,-0.143959410056,0.107657441171,0.056420518319,-0.98209077418
1538071252845875539,204,1538071252845631191,map,-0.0595451816916,-0.446133702993,0.541850447655,-0.0938177720333,0.107063753203,0.0545063261115,-0.98831403856
1538071253095611785,205,1538071253095421504,map,-0.0948455706239,-0.377351433039,0.532518208027,-0.0420740660446,0.103153855044,0.0406071110762,-0.992945173555
1538071253329940865,206,1538071253329715773,map,-0.135689973831,-0.351137548685,0.553091406822,-0.00691451714091,0.107031577989,0.0207066307381,-0.994015928549
1538071253571385563,207,1538071253571084956,map,-0.168116003275,-0.360000967979,0.584226369858,0.0172926526353,0.130755460984,0.0171761119643,-0.991115005822
1538071253811719452,208,1538071253811280463,map,-0.190650656819,-0.382239818573,0.613339424133,0.0232143733033,0.15586510374,0.0235079276861,-0.987225678173
1538071254047583871,209,1538071254047278613,map,-0.216054871678,-0.408609122038,0.624375641346,0.0297113608277,0.180289047717,0.0328342351601,-0.982616409039
1538071254307841395,210,1538071254307548908,map,-0.244333073497,-0.382649868727,0.606327176094,0.0280688672278,0.200137933181,0.0367678474679,-0.978675161526
1538071254527713619,211,1538071254527546361,map,-0.256257295609,-0.345908492804,0.601172924042,0.0315972950584,0.200520365817,0.0274840331526,-0.978794065041
1538071254800428459,212,1538071254800206417,map,-0.269513010979,-0.331376850605,0.611693501472,0.0467640982937,0.216883161303,0.0189203688235,-0.974893241898
1538071255017710261,213,1538071255017533889,map,-0.279559075832,-0.328526109457,0.628410875797,0.0465203284872,0.235746905367,0.0161516908754,-0.970566009362
1538071255248585368,214,1538071255248342056,map,-0.28042024374,-0.326347082853,0.641396045685,0.0459160948471,0.245044921203,0.0242396154177,-0.968120415997
1538071255506188285,215,1538071255506012526,map,-0.27189463377,-0.313591063023,0.65290760994,0.041875497011,0.250503291159,0.0301472312655,-0.966739721081
1538071255727552389,216,1538071255727309733,map,-0.267329782248,-0.288757115602,0.661872327328,0.0389814744436,0.249717947437,0.025563232708,-0.967195901827
1538071256009817723,217,1538071256009598607,map,-0.273349225521,-0.259610682726,0.67289853096,0.0370716471714,0.245558090557,0.0215707627064,-0.968432557969
1538071256205639140,218,1538071256204920408,map,-0.301390886307,-0.223130762577,0.694792747498,0.0370878704657,0.238817370139,0.0157886609615,-0.970227536081
1538071256446418263,219,1538071256446165358,map,-0.336556762457,-0.19389975071,0.71567261219,0.0369217574589,0.239537787677,0.0130809118019,-0.970096552848
